"ArtikelID","Omschrijving","Eenheid","Inhoud","Prijs","Barcode","Leverancier","Categorie","Subcategorie"
"HA69300","Grana Padano Flakes","ds","8 * 500 gr","53.97","5,42002E+12","Bavaria","f","0"
"HA69425","Peka home made potatoes","ds","6 * 2 kg","13.99","8,71118E+11","Bavaria","f","0"
"HA69426","Peka Aard.schijven in olie 6*2","ds","6 * 2 kg","???.76","8,71112E+12","Bavaria","f","0"
"HA69427","Peka Aardappelgratin 6*2KG","ds","6 * 2 kg","21.45","8,71112E+12","Bavaria","f","0"
"HA69428","Peka Freshline Poffers 24stuks","ds","24 st","08.???","8,71118E+11","Bavaria","f","0"
"HA69429","Dauphinoise Potatoes Gratin","ds","2 * 3 kg","17.???","8,71112E+12","Bavaria","f","0"
"HA69900","Zalm ger. Longsliced 8*500gr","ds","8 * 500 gr","45.81","69900333000","Bavaria","f","0"
"HA69902","Tong 5 panklaar","ds","5 kg","89.09","8,71356E+11","Bavaria","f","0"
"HA962019","Ger zalm noors gesn","ds","12 kg","197.76","2,33115E+12","Bavaria","f","0"
"HA998643","La concorde culicreme","fl","1 lt","???.22","5,41151E+12","Bavaria","f","0"
"VH10010","Andijvie","ls","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH10021","Mini aspergers groen","bk","200 gr","???.75","8,71766E+12","Bavaria","f","0"
"VH10029","Asperge groen","bs","450 gr","???.95","1,11E+12","Bavaria","f","0"
"VH10032","Asperge tips","bk","100 gr","???.75","1,11E+12","Bavaria","f","0"
"VH10034","Asperge aa","ks","5 kg","17.???","1,21E+12","Bavaria","f","0"
"VH10035","Aspergetips","bk","200 gr","???.95","1,21E+12","Bavaria","f","0"
"VH10040","Aubergine Hollands","ls","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH10042","Aubergine Hollands","ls","1 st","0.95","1,11E+12","Bavaria","f","0"
"VH10055","Bieten ongekookt","ls","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH10056","Bieten geel","ls","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH100568","Spinazi","zk","350 gr","???.95","8,71669E+12","Bavaria","f","0"
"VH10057","Bieten gekookt","zk","500 gr","???.25","1,11E+12","Bavaria","f","0"
"VH10059","Bieten Chogia","zk","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH10072","Bleekselderij","st","1 x","???.25","1,11E+12","Bavaria","f","0"
"VH10072","BLEEKSELDERIJ P/ST","stuk","1 x","???.45","1,11E+12","Bavaria","f","0"
"VH10087","Bloemkool","ls","1 st","???.95","1,11E+12","Bavaria","f","0"
"VH10091","Romanesco Bloemkool","ls","st","???.75","1,11E+12","Bavaria","f","0"
"VH10115","Sperziebonen","ls","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH10118","Snijbiet","ls","1 kg","04.???","1,11E+12","Bavaria","f","0"
"VH10125","Bimi","bk","200 gr","???.25","1,11E+12","Bavaria","f","0"
"VH10130","Broccoli Hollands","ls","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH10147","Courchette","ls","1 st","0.59","1,11E+12","Bavaria","f","0"
"VH10151","Courchette geel","ls","1 st","???.25","1,11E+12","Bavaria","f","0"
"VH10158","Doperwten","bk","200 gr","???.95","1,11E+12","Bavaria","f","0"
"VH10162","Haricots verts","bk","250 gr","???.89","1,11E+12","Bavaria","f","0"
"VH10175","Knolselderij Hollands","ls","1 st","???.45","1,11E+12","Bavaria","f","0"
"VH10194","Komkommer","ls","1 st","0.69","1,11E+12","Bavaria","f","0"
"VH10195","Komkommers","ds","12 st","???.28","1,11E+12","Bavaria","f","0"
"VH10207","Kool Chinees","ls","1 st","???.75","1,11E+12","Bavaria","f","0"
"VH10235","Kool rood","ls","1 kg","0.9","1,11E+12","Bavaria","f","0"
"VH10264","Kool wit","ls","1 st","???.25","1,11E+12","Bavaria","f","0"
"VH10295","Koolrabi","ls","1 st","0.89","1,11E+12","Bavaria","f","0"
"VH10325","Meiraap hollands","ls","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH10342","Paksoy","ls","1 st","???.75","1,11E+12","Bavaria","f","0"
"VH10350","Paprika rood","ls","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH10354","Paprika rood","ls","1 st","0.69","1,11E+12","Bavaria","f","0"
"VH10360","Paprika groen","ls","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH10364","Paprika groen","ls","1 st","0.69","1,11E+12","Bavaria","f","0"
"VH10370","Paprika geel","ls","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH10374","Paprika geel","ls","1 st","0.68","1,11E+12","Bavaria","f","0"
"VH10378","Paprika punt rood","pk","2 st","???.75","1,11E+12","Bavaria","f","0"
"VH10385","Bospeen Hollands","ls","1 st","???.95","1,11E+12","Bavaria","f","0"
"VH10386","Bospeen mini","ls","st","???.95","1,11E+12","Bavaria","f","0"
"VH10416","Winterpeen","ls","1 kg","0.95","1,11E+12","Bavaria","f","0"
"VH10418","Winterpeen geel","zk","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH10420","Winterpeen paars","zk","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH10432","Pepers rood","ls","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH10435","Pepers rawit rood","pk","50 gr","???.76","1,11E+12","Bavaria","f","0"
"VH10448","Peulen import","ds","2 kg","17.???","1,11E+12","Bavaria","f","0"
"VH10449","Peul schoon","ds","150 gr","???.49","1,11E+12","Bavaria","f","0"
"VH10449,2","Peulen","pk","150 gr","0","6,161E+12","Bavaria","f","0"
"VH10475","Prei Hollands","ls","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH10477","Prei mini","pk","6*200gr","19.???","1,11E+12","Bavaria","f","0"
"VH10520","Radijs","bs","1 st","0.89","1,11E+12","Bavaria","f","0"
"VH10521","Radijs witte punt","bs","1 st","???.45","1,11E+12","Bavaria","f","0"
"VH10535","Rettich","ls","1 st","???.35","1,11E+12","Bavaria","f","0"
"VH10550","Schorseneren","ls","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH10565","Spinazie Hollands","ls","1 kg","???.35","1,11E+12","Bavaria","f","0"
"VH10566","Spinazie grof","ls","1 kg","04.???","1,11E+12","Bavaria","f","0"
"VH10568","Spinazie","pk","350 gr","???.89","1,11E+12","Bavaria","f","0"
"VH10597","Sugar snaps","sc","150 gr","???.79","1,11E+12","Bavaria","f","0"
"VH10598","Tauge Hollands","ls","1 kg","01.???","1,11E+12","Bavaria","f","0"
"VH10607","Tomaat cherry tros houten ds","ds","3 kg","???.95","1,11E+12","Bavaria","f","0"
"VH10610","Tomaat A Hollands","ls","1 kg","???.25","1,11E+12","Bavaria","f","0"
"VH10611","Tomaat A","ks","6 kg","???.95","1,11E+12","Bavaria","f","0"
"VH10616","Tomaat C","ls","1 kg","???.25","1,11E+12","Bavaria","f","0"
"VH10619","Tomaat Intence","ls","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH10620","Tomaat cherry","ds","250 gr","0.95","1,11E+12","Bavaria","f","0"
"VH10622","Tomaat mini tros pomodori","ls","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH10623","Tomaat cherry z kroon","ds","4 kg","14.???","1,11E+12","Bavaria","f","0"
"VH10624","Tomaat cherry geel","ds","250 gr","???.25","1,11E+12","Bavaria","f","0"
"VH10627","Tomaat pomodori","ls","1 kg","???.25","1,11E+12","Bavaria","f","0"
"VH10628","Tomaat pomodori","ks","6kg","???.95","1,11E+12","Bavaria","f","0"
"VH10629","Tomaat tros","ls","1 kg","???.25","1,11E+12","Bavaria","f","0"
"VH10630","Tomaat tros","ks","5 kg","10.???","1,11E+12","Bavaria","f","0"
"VH10631","Vleestomaat Hollands","ls","1 kg","???.45","1,11E+12","Bavaria","f","0"
"VH10634","Tomaat intence","ds","6 kg","11.???","1,11E+12","Bavaria","f","0"
"VH10635","Tomaat soet o son","bk","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH10642","Tomaat honing tomaat","ls","1 kg","16.95","1,11E+12","Bavaria","f","0"
"VH10648","Tomaat zongedroogd op olie","bk","1,5 kg","???.95","1,11E+12","Bavaria","f","0"
"VH10649","Tomaat cherry ovengedroogd","bk","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH10655","Venkel","ls","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH10670","Witlof fijn 9-12","zk","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH10671","Witlof fijn 9-12","ks","5 kg","14.???","1,11E+12","Bavaria","f","0"
"VH10673","Witlof grof 11-15","ks","5 kg","???.95","1,11E+12","Bavaria","f","0"
"VH10674","Roodlof","ls","1 kg","???.45","1,11E+12","Bavaria","f","0"
"VH10685","Zuurkool","em","10 kg","14.95","1,11E+12","Bavaria","f","0"
"VH10686","Zuurkool","pk","500 gr","0.95","1,11E+12","Bavaria","f","0"
"VH10689","Zuurkool","ls","1 kg","???.25","1,11E+12","Bavaria","f","0"
"VH10690","Zuurkool wijn","pk","1 kg","???.25","1,11E+12","Bavaria","f","0"
"VH11055","Eikenbladsla","ls","1 st","0.69","1,11E+12","Bavaria","f","0"
"VH110566","Spinazi grof","zk","1 kg","04.???","1,11E+12","Bavaria","f","0"
"VH11070","Little gem","pk","6 st","???.95","1,11E+12","Bavaria","f","0"
"VH11087","Frisee fijn Frans","ls","1 st","???.69","1,11E+12","Bavaria","f","0"
"VH11101","Ijsbergsla","ls","1 st","0.69","1,11E+12","Bavaria","f","0"
"VH11117","Sla - krop -","ls","1 st","???.35","1,11E+12","Bavaria","f","0"
"VH11130","Lamshoren","zk","1 kg","21.???","1,11E+12","Bavaria","f","0"
"VH11148","Lollo rosso","ls","1 st","0.69","1,11E+12","Bavaria","f","0"
"VH11163","Lollo verte","ls","1 st","0.69","1,11E+12","Bavaria","f","0"
"VH11178","Masch Hollands","pk","125 gr","???.69","1,11E+12","Bavaria","f","0"
"VH11192","Rode sla","ls","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH11193","Rode sla","ks","2,5 kg","0","1,11E+12","Bavaria","f","0"
"VH11205","Romaanse sla","ls","1 st","???.49","1,11E+12","Bavaria","f","0"
"VH11235","Rucola","ls","1 kg","09.???","1,11E+12","Bavaria","f","0"
"VH11238","Rucola","pk","125 gr","???.25","1,11E+12","Bavaria","f","0"
"VH11240","Mesclun","pk","125 gr","???.49","1,11E+12","Bavaria","f","0"
"VH11241","Micro leaf","pk","1 kg","17.???","","Bavaria","f","0"
"VH11251","Veldsla hollands","ls","1 kg","05.???","1,11E+12","Bavaria","f","0"
"VH11252","Veldsla baby","pk","125 gr","???.49","1,11E+12","Bavaria","f","0"
"VH11255","Sla melange met bloem","pk","125 gr","???.15","1,11E+12","Bavaria","f","0"
"VH12010","Basilicum","hs","1 st","???.19","1,11E+12","Bavaria","f","0"
"VH12011","Basilicum","ds","6 pt","???.95","1,11E+12","Bavaria","f","0"
"VH12025","Bieslook","pt","1 st","???.95","1,11E+12","Bavaria","f","0"
"VH12026","Bieslook","ds","6 pt","14.???","1,11E+12","Bavaria","f","0"
"VH12027","Bieslook","hs","1 st","???.19","1,11E+12","Bavaria","f","0"
"VH12041","Citroenmelisse","hs","1 st","01.???","1,11E+12","Bavaria","f","0"
"VH12059","Dille","hs","1 st","01.???","1,11E+12","Bavaria","f","0"
"VH12072","Dragon","hs","1 st","01.???","1,11E+12","Bavaria","f","0"
"VH12085","Kervel","hs","1 st","01.???","1,11E+12","Bavaria","f","0"
"VH12103","Koriander","hs","1 st","01.???","1,11E+12","Bavaria","f","0"
"VH12131","Lavas","bk","1 st","???.45","1,11E+12","Bavaria","f","0"
"VH12132","Lavas","hs","1 st","01.???","1,11E+12","Bavaria","f","0"
"VH12160","Marjolein","hs","1 st","01.???","1,11E+12","Bavaria","f","0"
"VH12178","Mint/Munt","hs","1 st","01.???","1,11E+12","Bavaria","f","0"
"VH12179","Mint ISR","ls","1 kg","14.???","1,11E+12","Bavaria","f","0"
"VH12180","Mint","ds","6 pt","14.???","1,11E+12","Bavaria","f","0"
"VH12192","Oregano","hs","1 st","01.???","1,11E+12","Bavaria","f","0"
"VH12205","Peterselie Hollands","bs","1 st","0.95","1,11E+12","Bavaria","f","0"
"VH12206","Peterselie blad","hs","1 st","01.???","1,11E+12","Bavaria","f","0"
"VH12216","Red chart baby","bk","125 gr","???.49","1,11E+12","Bavaria","f","0"
"VH12223","Rozemarijn","hs","1 st","01.???","1,11E+12","Bavaria","f","0"
"VH12225","Rozemarijn","ds","6 pt","14.???","1,11E+12","Bavaria","f","0"
"VH12235","Salie","ds","6 pt","11.???","1,11E+12","Bavaria","f","0"
"VH12236","Salie","hs","1 st","01.???","1,11E+12","Bavaria","f","0"
"VH12240","Stevia","ds","6 pt","16.???","1,11E+12","Bavaria","f","0"
"VH12250","Selderij Hollands","bs","1 st","01.???","1,11E+12","Bavaria","f","0"
"VH12267","Thijm","hs","1 st","01.???","1,11E+12","Bavaria","f","0"
"VH12268","Thijm","ds","6 pt","14.???","1,11E+12","Bavaria","f","0"
"VH1227093","Hellmann's dressing naturel","fl","3 lt","13.66","8,7112E+12","Bavaria","f","0"
"VH13010","Alfafa","bk","100 gr","0.79","1,11E+12","Bavaria","f","0"
"VH13057","Cresson Belgisch","bs","1 st","???.69","1,11E+12","Bavaria","f","0"
"VH13100","Erwt/Asperge scheut","sc","100 gr","???.39","1,11E+12","Bavaria","f","0"
"VH13111","Shiso Tahoon 4","sc","4 st","???.99","1,11E+12","Bavaria","f","0"
"VH13112","Shiso Borage 4","sc","4 st","???.24","1,11E+12","Bavaria","f","0"
"VH13130","Preischeuten","sc","50 gr","01.???","1,11E+12","Bavaria","f","0"
"VH13145","Radijsscheut","sc","400 gr","0.95","1,11E+12","Bavaria","f","0"
"VH13160","Bietenscheut","sc","50 gr","???.45","1,11E+12","Bavaria","f","0"
"VH13175","Rodekoolscheut","sc","50 gr","01.???","1,11E+12","Bavaria","f","0"
"VH13191","Shiso Daikon","sc","4 st","???.95","1,11E+12","Bavaria","f","0"
"VH13192","Shiso mix","tr","4 *200gr","???.99","1,11E+12","Bavaria","f","0"
"VH13193","Shiso mix","ks","16*50 gr","11.???","1,11E+12","Bavaria","f","0"
"VH13194","Shiso purper","bk","50 gr","0.85","1,11E+12","Bavaria","f","0"
"VH13195","Shiso purper","ks","16*50 gr","???.95","1,11E+12","Bavaria","f","0"
"VH13196","Rode radijsscheut","bk","100 gr","???.45","1,11E+12","Bavaria","f","0"
"VH13200","Shiso lime 2x","sc","duo","???.75","1,11E+12","Bavaria","f","0"
"VH13202","Shiso Atsina 4","sc","4 st","???.29","1,31E+12","Bavaria","f","0"
"VH13205","Tuinkers bio","bk","1 st","0.59","1,11E+12","Bavaria","f","0"
"VH13206","Tuinkers bio","ks","10 st","???.95","1,11E+12","Bavaria","f","0"
"VH13208","Shiso sakura","ks","18 sts","???.95","1,31E+12","Bavaria","f","0"
"VH13213","Shiso apple blossom","sc","1 kg","???.95","1,31E+12","Bavaria","f","0"
"VH13221","Shiso affila","ls","1 kg","12.???","1,31E+12","Bavaria","f","0"
"VH13235","Zeekraal","ls","1 kg","18.???","1,11E+12","Bavaria","f","0"
"VH13250","Tuinkers romantic","bk","1 st","0.85","1,11E+12","Bavaria","f","0"
"VH13251","Tuinkers romantic","ks","10 st","???.95","1,11E+12","Bavaria","f","0"
"VH13300","Erwt/ Aspergescheut","sc","100 gr","???.39","8,71184E+12","Bavaria","f","0"
"VH14002","Uien Hollands 60/80","zk","5 kg","???.95","1,11E+12","Bavaria","f","0"
"VH14002,1","Uien Hollands 60/80","zk","5 kg","0","14002","Bavaria","f","0"
"VH14007","Uien spaans","bl","25 kg","27.???","1,11E+12","Bavaria","f","0"
"VH14008","Uien spaans","ls","1 kg","0.69","1,11E+12","Bavaria","f","0"
"VH14012","Uien bos","bs","1 kg","0.95","1,11E+12","Bavaria","f","0"
"VH14022","Uien rood","ls","1 kg","???.25","1,11E+12","Bavaria","f","0"
"VH14023","Uien zoet","ls","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH15025","Spliterwten","zk","500 gr","0.95","1,11E+12","Bavaria","f","0"
"VH15026","Spliterwten","zk","10 kg","17.???","1,11E+12","Bavaria","f","0"
"VH16020","Pijnboompitten","ds","75 gr","???.95","1,11E+12","Bavaria","f","0"
"VH16023","Pruimen gedroogd","sc","250 gr","???.45","1,11E+12","Bavaria","f","0"
"VH16024","Tutti Frutti","bk","250 gr","???.95","1,11E+12","Bavaria","f","0"
"VH17005","Gember","ls","1 kg","04.???","1,11E+12","Bavaria","f","0"
"VH17011","Knoflook schoon","ls","1 kg","09.???","1,11E+12","Bavaria","f","0"
"VH17011,2","Knoflook schoon","zk","1 kg","0","8,42857E+11","Bavaria","f","0"
"VH17012","Knoflook streng","ls","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH17013","Knoflook bol","bol","1 kg","0.39","1,11E+12","Bavaria","f","0"
"VH17015","Mierikswortel","ls","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH17025","Sjalot banaan","ls","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH18001","Olijven zwart ontpit","bk","1,1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18002","Koningsolijven groen ontpit","bk","1,1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18003","Koningsolijf knoflook+basil","bk","1,1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18004","Olijven zwart met knoflook","bk","1,1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18005","Olijven groen+basilicum & tomaten","bk","1,1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH18006","Picante groen koningsolijf","bk","1,1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18007","Italia olijvenmix","bk","1,1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18008","Groene piccolo (mini) olijf","bk","1,1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18009","Koningsolijf groen met pesto","bk","1,1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18010","Olijven mix met knoflook","bk","1,1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18011","Koningsolijf gr. Knoflook en kruiden","bk","1,1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18012","Olijf groen gevuld knoflook","bk","1,1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18013","Olijf groen gevuld amandel","bk","1,1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18014","Olijf zwart gevuld geitenkaas","bk","1,1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18015","Olijf groen sweet peppers","bk","1,1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18016","Rode pepers met roomkaas","bk","1,25 kg","13.???","1,11E+12","Bavaria","f","0"
"VH18017","Dadels gevuld met geitenkaas","bk","800 gr","???.75","1,11E+12","Bavaria","f","0"
"VH18018","Jalapeno gr. Kruidenroomkaas","bk","1,25 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18019","Abrikoos gevuld met roomkaas","bk","800 gr","???.75","1,11E+12","Bavaria","f","0"
"VH18020","Tapenade African met roomkaas","bk","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18021","Tapanade sweet pepper","bk","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18022","Tapenade ouden kaas","bk","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18023","Tapenade verde","bk","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18024","Tapenade tricolore","bk","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18025","Tapenade bospaddestoel","bk","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18026","Tapenade toscaans","bk","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18027","Tapenade tonijn","bk","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18028","Tapenade tomaat basilicum","bk","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18029","Groene tapenade rucola","bk","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18030","Groene pesto","bk","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18031","Pesto naturel","bk","1,1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18032","Pesto tomaat","bk","1,1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18033","Millingse hexxenkaas","bk","1,1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18034","Toverkaas sweet peppers","bk","1,1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18035","Toverkaas kruiden","bk","1,1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18036","Toverkaas verse knoflook","bk","1,1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18037","Toverkaas groene pesto","bk","1,1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH18038","Aiouli met verse knoflook","bk","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH18039","Aiouli met lemon","bk","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH20040","Elstar 70-80","ls","1 kg","01.???","1,11E+12","Bavaria","f","0"
"VH20042","Elstar 65-70","ls","1 kg","01.???","1,11E+12","Bavaria","f","0"
"VH20043","Elstar 65-70","ks","11 kg","???.95","1,11E+12","Bavaria","f","0"
"VH20046","Pink lady appel","zk","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH20054","Golden delicious","ls","1 kg","0.32","1,11E+12","Bavaria","f","0"
"VH20056","Golden delicious 70/80","ks","11 kg","12.???","1,11E+12","Bavaria","f","0"
"VH20058","Golden delicious Hollands","ls","1 kg","???.25","1,11E+12","Bavaria","f","0"
"VH20059","Golden delicious Hollands 65/70","ks","11 kg","12.???","1,11E+12","Bavaria","f","0"
"VH20062","Goudreinette 70-80","ls","1 kg","???.25","1,11E+12","Bavaria","f","0"
"VH20065","Granny Smith","ls","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH20067","Granny Smith","ks","6,5 kg","14.???","1,11E+12","Bavaria","f","0"
"VH20074","Jonagold 65-70","ks","70 st","12.???","1,11E+12","Bavaria","f","0"
"VH20077","Jona Gold 70-80","ls","1 kg","???.25","1,11E+12","Bavaria","f","0"
"VH20078","Jona Gold 70-80","ks","11 kg","12.???","1,11E+12","Bavaria","f","0"
"VH20080","Jona Gold 80-85","ks","7 kg","???.95","1,11E+12","Bavaria","f","0"
"VH20120","Peer Conference","ls","1 kg","???.55","1,11E+12","Bavaria","f","0"
"VH20121","Peer Conference","ks","14 kg","17.???","1,11E+12","Bavaria","f","0"
"VH20133","Peer Gieser wild 60-70","ls","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH20159","Peren hand","ls","1 st","???.45","20159","Bavaria","f","0"
"VH21014","Aardbei","ds","500 gr","???.95","1,11E+12","Bavaria","f","0"
"VH21018","Aardbei","ds","500 gr","???.95","21018","Bavaria","f","0"
"VH21026","Gedroogde abrikozen","bk","250 gr","???.75","8,71274E+12","Bavaria","f","0"
"VH21040","Bessen -bos-","ds","125 gr","???.45","1,11E+12","Bavaria","f","0"
"VH21070","Bessen rood","ds","170 gr","???.95","1,11E+12","Bavaria","f","0"
"VH21115","Bramen","ds","150 gr","???.95","1,11E+12","Bavaria","f","0"
"VH21129","Druiven blauw seedless","ds","500 gr","???.95","1,11E+12","Bavaria","f","0"
"VH21130","Druiven blauw","zk","1 kg","???.75","1,11E+12","Bavaria","f","0"
"VH21133","Druiven wit seedless","ds","500 gr","???.95","1,11E+12","Bavaria","f","0"
"VH21145","Druiven wit","zk","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH21161","Frambozen","ds","125 gr","???.25","1,11E+12","Bavaria","f","0"
"VH21179","Kersen","ls","1 kg","???.95","1,11E+12","Bavaria","f","0"
"VH21190","Kiwi zespri","ls","1 st","0.32","1,11E+12","Bavaria","f","0"
"VH21191","Kiwi zespri","ks","30 st","???.95","1,11E+12","Bavaria","f","0"
"VH21205","Meloen Cantaloupe","ls","1 st","???.95","1,11E+12","Bavaria","f","0"
"VH2121","Komkommer stift 12 mm","zk","1 kg","???.55","1,21E+12","Bavaria","f","0"
"VH21235","Meloen Piel de sapo","ls","1 st","???.75","1,11E+12","Bavaria","f","0"
"VH21239","Meloen Galia","ls","1 st","???.75","1,11E+12","Bavaria","f","0"
"VH21254","Meloen geel","ls","1 st","???.95","1,11E+12","Bavaria","f","0"
"VH21310","Watermeloen","ls","1 kg","???.25","1,11E+12","Bavaria","f","0"
"VH21311","Watermeloen","ls","1 st","???.95","1,11E+12","Bavaria","f","0"
"VH21327","Nectarines","ds","20 st","05.???","1,11E+12","Bavaria","f","0"
"VH21328","Nectarines","ls","1 st","0.29","1,11E+12","Bavaria","f","0"
"VH21341","Perzik","ds","20 st","???.95","1,11E+12","Bavaria","f","0"
