Sligro;ivp;vp;maat;eh;Sligro artikelomschrijving;prijs;Categorie;Subcategorie;barcode;Leverancier
360390.1;1;bs;1.35;kg;Knorr superieur chin. tomatensoep pb15l l;21.00;f;Soep droog & smaakversterkers;8712566448579;Sligro
360405.1;1;bs;1.1;kg;Knorr superieur fr.peultjescremesoep pb11l;15.91;f;Soep droog & smaakversterkers;8712566448630;Sligro
360413.1;1;bs;1.44;kg;Knorr superieur kippensoep pb36l;20.85;f;Soep droog & smaakversterkers;8712566451449;Sligro
360421.1;1;bs;1.19;kg;Knorr sup.soep thaise rode curry pb12.5l;16.58;f;Soep droog & smaakversterkers;8712566451579;Sligro
30539.1;1;bs;1.35;kg;Knorr heldere uiensoep pb30l;19.86;f;Soep droog & smaakversterkers;8712566460250;Sligro
37837.1;1;bs;1.17;kg;Knorr preisoep pb18l;11.50;f;Soep droog & smaakversterkers;8712566460441;Sligro
628780.1;1;bs;1.12;kg;Knorr aspergesoep pb16l;9.45;f;Soep droog & smaakversterkers;8712566467136;Sligro
362203.1;1;bs;1;kg;Knorr superieur fr. mosterdsoep pb11l;12.25;f;Soep droog & smaakversterkers;8712566471706;Sligro
628764.1;1;ds;21;zk;Unox cup-a-soup spicy tomato 21 zakjes;6.64;f;Soep droog & smaakversterkers;8712566481309;Sligro
362229.1;1;ds;21;zk;Unox cup-a-soup rundvlees 21 zakjes;6.64;f;Soep droog & smaakversterkers;8712566481330;Sligro
908106.1;1;ds;21;zk;Unox cup-a-soup tomaat 21 zakjes;6.99;f;Soep droog & smaakversterkers;8712566481439;Sligro
252110.1;1;ds;21;zk;Unox cup-a-soup kip 21 zakjes;6.64;f;Soep droog & smaakversterkers;8712566481552;Sligro
908033.1;1;ds;21;zk;Unox cup-a-soup chinese tomaat 21 zakjes;6.99;f;Soep droog & smaakversterkers;8712566481613;Sligro
908091.1;1;ds;21;zk;Unox cup-a-soup champignon ham 21 zakjes;6.64;f;Soep droog & smaakversterkers;8712566481675;Sligro
774727.1;1;ds;21;zk;Unox cup-a-soup champign crème 21 zakjes;6.99;f;Soep droog & smaakversterkers;8712566481736;Sligro
232220.1;1;bs;1.26;kg;Knorr heldere kippensoep pb36l;17.62;f;Soep droog & smaakversterkers;8712566488865;Sligro
298954.1;1;em;5;kg;Knorr kippenbouillonpoeder p.emmer 333l;107.26;f;Soep droog & smaakversterkers;8712566915514;Sligro
813432.1;1;em;5;kg;Knorr groentebouillonpoeder      pem250l;75.43;f;Soep droog & smaakversterkers;8712566930722;Sligro
789921.1;1;em;1.5;kg;Hellmann’s sandwich delight roomkaas naturel;15.68;f;Kaas holland vers voorverpakt;8712566988150;Sligro
122917.1;1;ds;24;lt;Niko’s ijsschaaf crushed ice;12.30;f;Horeca diepvries;8712573143030;Sligro
807091.1;1;ds;20;st;Welten ext pittige bamiblokken 20st;9.50;f;Horeca diepvries;8712634000081;Sligro
852766.1;1;ds;3.7;kg;Veldt poffertjes;15.68;f;Maaltijd,soep,pasta diepvries;8712676006546;Sligro
167381.1;1;ds;24;st;Veldt brusselse wafels carre;9.36;f;Maaltijd,soep,pasta diepvries;8712676009820;Sligro
517544.1;1;ds;15;st;Veldt pannekoek naturel 30 cm;15.68;f;Maaltijd,soep,pasta diepvries;8712676050013;Sligro
440616.1;1;ds;30;st;Veldt flensjes naturel  18cm 30 stuks;6.19;f;Maaltijd,soep,pasta diepvries;8712676100015;Sligro
441010.1;1;pt;1;kg;Bresc marinati pomodori;9.26;f;Salades;8712698120008;Sligro
36158.1;1;em;1;kg;Bresc knoflook gehakt;7.55;f;Salades;8712698120183;Sligro
315125.1;1;pt;1;kg;Bresc basilicum pesto;10.93;f;Salades;8712698120527;Sligro
153308.1;1;pt;1;kg;Bresc zwarte olijven tapenade;9.45;f;Salades;8712698120534;Sligro
285613.1;1;pt;1;kg;Bresc tomaten bruschetta;9.26;f;Salades;8712698120657;Sligro
712466.1;1;em;1;kg;Bresc sjalotpulpvers;4.70;f;Salades;8712698120671;Sligro
644414.1;1;pt;1;kg;Bresc marinata peperoni;8.50;f;Salades;8712698120992;Sligro
122357.1;1;bk;450;gr;Bresc groene pesto;5.23;f;Salades;8712698500152;Sligro
232416.1;1;bk;325;gr;Bresc aioli;2.80;f;Salades;8712698500176;Sligro
478931.1;1;pt;1;kg;Bresc aioli;7.36;f;Salades;8712698500183;Sligro
61404.1;1;bk;325;gr;Bresc wasabi;2.80;f;Salades;8712698500312;Sligro
304873.1;1;em;1;kg;Bresc knoflookpulp, emmer;5.27;f;Salades;8712698510120;Sligro
659456.1;1;st;;;Knoflook gepeld;9.45;f;Groenten en fruit dagvers;8712698510267;Sligro
779840.1;1;st;;;Knoflook gepeld;5.65;f;Groenten en fruit dagvers;8712698510274;Sligro
584643.1;1;bk;325;gr;Bresc zongedroogde tomaten tapenade;3.33;f;Salades;8712698800283;Sligro
245943.1;1;bk;1;kg;Bresc zongedroogde tomaten tapenade;8.55;f;Salades;8712698800535;Sligro
706541.1;3;fl;750;ml;Zonnatura rode bietensap;1.81;f;Dieet en reform;8712700100400;Sligro
112035.1;1;fl;750;ml;Zonnatura wortelsap;2.24;f;Dieet en reform;8712700101001;Sligro
673450.1;1;st;;;Bosuien;0.81;f;Groenten en fruit dagvers;8712785000282;Sligro
537251.1;1;st;;;Paprika rood 80/100;0.81;f;Groenten en fruit dagvers;8712785502045;Sligro
62769.1;1;bs;60;ml;Pancoating spray;3.71;d;Patisserieprodukten;8712789100544;Sligro
303327.1;1;pk;1;lt;Campina vla karamel;1.19;f;Melkprodukten dagvers;8712800001058;Sligro
156534.1;1;pk;1;lt;Campina boerenland yoghurt biologisch;1.19;f;Melkprodukten dagvers;8712800001089;Sligro
706460.1;1;pk;1;lt;Campina volle melk;0.85;d;Melkprodukten dagvers;8712800001157;Sligro
266428.1;1;pk;1;lt;Campina halfvolle melk;0.61;d;Melkprodukten dagvers;8712800001164;Sligro
496581.1;1;pk;1;lt;Campina karnemelk;0.67;d;Melkprodukten dagvers;8712800001195;Sligro
158117.1;1;pk;1;lt;Campina volle yoghurt;1.00;f;Melkprodukten dagvers;8712800001201;Sligro
243381.1;1;pk;1;lt;Campina magere yoghurt;0.82;f;Melkprodukten dagvers;8712800001218;Sligro
157967.1;1;pk;1;lt;Campina vla vanille;1.15;f;Melkprodukten dagvers;8712800001225;Sligro
672569.1;1;pk;1;lt;Campina slagroom 40% zonder suiker, pak;3.33;f;Melkprodukten dagvers;8712800001232;Sligro
496751.1;1;pk;1;lt;Campina vla blanke;1.16;f;Melkprodukten dagvers;8712800001331;Sligro
379496.1;1;pk;1;lt;Campina dubbelvla vanille/caramel;1.19;f;Melkprodukten dagvers;8712800001515;Sligro
597984.1;1;pk;1;lt;Campina zacht & luchtig vanille;1.28;f;Melkprodukten dagvers;8712800001539;Sligro
262424.1;1;pk;25;cl;Campina halfvolle melk;0.33;d;Melkprodukten dagvers;8712800001867;Sligro
73969.1;1;bx;10;lt;Campina halfvolle melk, doos;9.08;d;Melkprodukten dagvers;8712800002451;Sligro
773768.1;16;pk;250;gr;Botergoud roomboter ongezouten;1.19;f;Boter;8712800005612;Sligro
5004.1;1;pk;1;lt;Campina halfvolle milde yoghurt;1.14;f;Melkprodukten dagvers;8712800006350;Sligro
6445.1;1;pk;1;lt;Campina halfvolle melk pak;1.07;d;Melkprodukten dagvers;8712800006398;Sligro
6518.1;16;pk;250;gr;Botergoud roomboter gezouten;1.16;f;Boter;8712800007722;Sligro
6468.1;1;pk;1;lt;Campina lactose vrije melk;1.57;d;Melkprodukten dagvers;8712800008521;Sligro
9908.1;6;pk;20;cl;Campina halfvolle melk,           6x20cl;1.75;d;Zuivel houdbaar;8712800012306;Sligro
9876.1;1;pk;1;lt;Boerenland halfvolle melk bio minicross;0.65;d;Melkprodukten dagvers;8712800033578;Sligro
5901.1;1;pk;250;ml;Boerenland halfvolle melk bio mini cross;0.40;d;Melkprodukten dagvers;8712800140405;Sligro
5902.1;1;pk;400;gr;Tropical maispopcorn;0.90;f;Chips en snacks;8712857093907;Sligro
6521.1;1;bm;;;Sleutellabel assortie;2.38;o;Kantoor;8712907011509;Sligro
3426.1;1;st;;;Depa krullint 4,8mm zilver 500mtr;1.76;o;Verpakkingsmat./dispos. grootv;8712919001086;Sligro
1752.1;1;st;;;Depa krullint 4,8mm fuchsia;1.76;o;Verpakkingsmat./dispos. grootv;8712919001130;Sligro
1332.1;1;st;;;Sjalotten banaan frans;1.19;f;Groenten en fruit dagvers;8712924001422;Sligro
7926.1;1;st;;;Knoflook streng;2.38;f;Groenten en fruit dagvers;8712924054824;Sligro
3657.1;1;st;;;Tahu;1.76;f;Groenten en fruit dagvers;8712962000012;Sligro
2026.1;10;st;;;Paperlpus telrol thermo printer 80/75/12;1.66;o;Kantoor;8712984035634;Sligro
6104.1;5;st;;;Paperplus telrol thermopin tbv pinling;0.90;o;Kantoor;8712984556290;Sligro
6022.1;1;ds;18;st;Elite bamischijf 18st;7.84;f;Horeca diepvries;8713009019301;Sligro
5570.1;1;tb;850;ml;Elite joppiesaus;3.85;f;Maaltijden & -componenten koel;8713009038906;Sligro
1669.1;1;ds;64;st;Elite mini snack xl 64x30g;16.10;d;Minisnacks borrelhapjes;8713009040053;Sligro
6308.1;1;st;;;Paddestoelen enoki gold;2.80;f;Groenten en fruit dagvers;8713021310301;Sligro
9772.1;1;pk;2;kg;Henri ceaserdressing;14.58;f;Maaltijden & -componenten koel;8713041301600;Sligro
9078.1;1;bk;1.5;kg;Henri thaise groene curry;14.06;f;Maaltijden & -componenten koel;8713041401942;Sligro
9080.1;1;bk;2.5;kg;Henri babi pangang;20.86;f;Maaltijden & -componenten koel;8713041843193;Sligro
6806.1;1;bk;2.5;kg;Henri bami goreng met kip;10.46;f;Maaltijden & -componenten koel;8713041859033;Sligro
829946.1;1;bk;2.5;kg;Henri paella;18.26;f;Maaltijden & -componenten koel;8713041859088;Sligro
6709.1;1;pk;1;kg;Kennemer ontbijtspek vacuum;7.74;f;Vleeswaren verpakt;8713047440105;Sligro
3679.1;1;zk;1;kg;Apollo sesamzaad gepeld;4.51;f;Kruiden en specerijen;8713056000352;Sligro
5940.1;1;zk;1;kg;Apollo peper zwart heel;17.01;f;Kruiden en specerijen;8713056002721;Sligro
11946.1;1;bs;35;gr;Apollo laurierblad heel;2.61;f;Kruiden en specerijen;8713056003094;Sligro
8434.1;1;bs;450;gr;Apollo nootmuskaat gemalen;16.67;f;Kruiden en specerijen;8713056003131;Sligro
8477.1;1;bs;450;gr;Apollo peper zwart heel;12.88;f;Kruiden en specerijen;8713056003148;Sligro
1057.1;1;bs;500;gr;Apollo peper wit heel;18.34;f;Kruiden en specerijen;8713056003162;Sligro
2956.1;1;bs;550;gr;Apollo shoarmakruiden;7.36;f;Kruiden en specerijen;8713056003193;Sligro
686746.1;1;bs;165;gr;Apollo foelieblad heel;10.93;f;Kruiden en specerijen;8713056003452;Sligro
1464.1;1;bs;300;gr;Apollo jeneverbessen;5.32;f;Kruiden en specerijen;8713056003476;Sligro
3090.1;1;bs;500;gr;Apollo chilipoeder usa;7.41;f;Kruiden en specerijen;8713056003926;Sligro
2759.1;1;pt;200;gr;Apollo peper rose heel;10.36;f;Kruiden en specerijen;8713056004046;Sligro
273598.1;1;bs;300;gr;Apollo cardamom groen heel;25.03;f;Kruiden en specerijen;8713056004732;Sligro
110156.1;1;bs;500;gr;Apollo sesamzaad gepeld;4.18;f;Kruiden en specerijen;8713056005661;Sligro
5936.1;1;bs;350;gr;Apollo vijfkruidenpoeder chinese;7.32;f;Kruiden en specerijen;8713056006521;Sligro
576129.1;1;bs;435;gr;Apollo peper wit gemalen;16.63;f;Kruiden en specerijen;8713056008273;Sligro
81506.1;1;pt;1;kg;Apollo knoflookpuree;4.99;f;Kruiden en specerijen;8713056043922;Sligro
380544.1;1;pt;350;gr;Apollo komijnzaad heel;6.37;f;Kruiden en specerijen;8713056047593;Sligro
280561.1;1;bs;10;gr;Apollo saffraan;57.57;f;Kruiden en specerijen;8713056047616;Sligro
956361.1;1;fl;500;ml;Apollo pesto genovese;4.94;f;Olijven en antipasti;8713056051422;Sligro
934500.1;1;bs;360;gr;Apollo knoflookpoeder;7.93;f;Kruiden en specerijen;8713056052702;Sligro
733145.1;1;zk;500;gr;Apollo steranijs heel;8.17;f;Kruiden en specerijen;8713056052979;Sligro
733438.1;1;bs;450;gr;Apollo kerriepoeder madras;5.46;f;Kruiden en specerijen;8713056052986;Sligro
466777.1;1;bs;130;gr;Apollo basilicum gesneden;2.38;f;Kruiden en specerijen;8713056053082;Sligro
880196.1;1;bs;130;gr;Apollo tijm heel hollands;2.04;f;Kruiden en specerijen;8713056053853;Sligro
679493.1;1;bs;375;gr;Apollo piri piri seasoning;7.13;f;Kruiden en specerijen;8713056054003;Sligro
108400.1;1;pk;550;gr;Apollo tacomelange (tex mex);7.51;f;Kruiden en specerijen;8713056055406;Sligro
523817.1;1;bs;550;gr;Apollo viskruiden met zout;6.84;f;Kruiden en specerijen;8713056055482;Sligro
523867.1;1;bs;300;gr;Apollo kruidenmel steak amer;5.46;f;Kruiden en specerijen;8713056068673;Sligro
523906.1;1;bs;500;gr;Apollo bourguignonnemelange;7.17;f;Kruiden en specerijen;8713056068680;Sligro
299939.1;1;bs;800;gr;Apollo patatkruiden;4.66;f;Kruiden en specerijen;8713056069656;Sligro
513320.1;1;em;2;kg;Apollo cajun kruidenmelange;13.16;f;Kruiden en specerijen;8713056088947;Sligro
513309.1;1;fl;670;ml;Apollo saus piri-piri;3.33;f;Snack- en tafelsauzen;8713056090919;Sligro
503799.1;1;fl;670;ml;Apollo saus honing-mosterd;4.28;f;Snack- en tafelsauzen;8713056091015;Sligro
504070.1;1;bs;70;gr;Apollo oregano                  gesneden;4.42;f;Kruiden en specerijen;8713056093163;Sligro
443122.1;1;em;2;kg;Apollo bourguignonnemelange;13.35;f;Kruiden en specerijen;8713056093309;Sligro
359242.1;1;bs;400;gr;Apollo kerriepoeder massala;4.99;f;Kruiden en specerijen;8713056093552;Sligro
359187.1;1;em;2.5;kg;Apollo kibbelingmix;7.74;f;Kruiden en specerijen;8713056094092;Sligro
359420.1;1;bs;400;gr;Apollo kaneel gemalen;5.89;f;Kruiden en specerijen;8713056120432;Sligro
922862.1;1;st;960;ml;Apollo woksaus oosters sesam;4.80;f;Vlees- vis en groentesauzen;8713056125437;Sligro
292678.1;1;ds;3;kg;Boltjes rul gehakt grof rundvlees-3x1kg-;26.13;f;Horeca diepvries;8713105005406;Sligro
267542.1;1;ds;1;ds;Boltjes gehaktkruimels rundvlees gegaard;15.39;f;Horeca diepvries;8713105005505;Sligro
353092.1;1;ds;32;st;Kamstra kadetjes gesneden wit 32 stuks;6.18;f;Broodproducten diepvries;8713183000881;Sligro
356906.1;1;ds;32;st;Kamstra kadetjes gesneden tarwe, 32 st;6.60;f;Broodproducten diepvries;8713183000904;Sligro
619671.1;1;ds;27;st;Kamstra kadet wit gesn. 27 monopacks;7.36;f;Broodproducten diepvries;8713183001307;Sligro
995093.1;1;ds;27;st;Kamstra kadet tarwe gesn. 27 monopacks;8.08;f;Broodproducten diepvries;8713183001383;Sligro
86920.1;1;ds;32;st;Kamstra puntbroodjes wit gesneden;6.41;f;Broodproducten diepvries;8713183001680;Sligro
421120.1;1;ds;30;st;Kamstra hotdogbroodjes 30st;6.89;f;Broodproducten diepvries;8713183003042;Sligro
458842.1;1;ds;4;st;Kamstra casino wit gesneden;6.18;f;Broodproducten diepvries;8713183004179;Sligro
421316.1;1;zk;4;st;Kamstra casino tarwe gesneden;6.18;f;Broodproducten diepvries;8713183004186;Sligro
352923.1;1;st;;;Refill folie tbv wrapmaster 45cmx300m;52.73;o;Verpakkingsmat./dispos. grootv;8713211715107;Sligro
421251.1;1;pk;435;gr;La cordobesa chorizo burgos;3.66;d;Droge worst;8713238000040;Sligro
102179.1;1;st;;;Hoogst.smoothie aardbeisap;4.04;f;Groenten en fruit dagvers;8713245003508;Sligro
420734.1;1;st;;;Hoogesteger smoothie mangosap;5.23;f;Groenten en fruit dagvers;8713245003706;Sligro
494649.1;1;st;;;Hoogst.smoothie bosvruchten;4.04;f;Groenten en fruit dagvers;8713245003805;Sligro
421332.1;1;ds;496;st;Oliehoorn currysaus sachets 10ml;13.82;f;Snack- en tafelsauzen;8713277578258;Sligro
80314.1;1;tb;900;ml;Oliehoorn mayonaise 80 %, tube;2.66;f;Snack- en tafelsauzen;8713277640504;Sligro
167844.1;1;tb;900;ml;Oliehoorn currysaus;2.85;f;Snack- en tafelsauzen;8713277642102;Sligro
301838.1;1;tb;900;ml;Oliehoorn mosterd, tube;2.00;f;Snack- en tafelsauzen;8713277642508;Sligro
730935.1;1;tb;900;ml;Oliehoorn knoflooksaus, tube;2.90;f;Snack- en tafelsauzen;8713277643703;Sligro
420001.1;1;em;10;lt;Oliehoorn fritessaus 25%, emmer;10.69;f;Snack- en tafelsauzen;8713277911000;Sligro
730927.1;1;em;10;lt;Oliehoorn mayonaise 80%;18.43;f;Snack- en tafelsauzen;8713277919006;Sligro
420174.1;1;ds;1;st;Q-linaire draadjes soepvl.rund geg.na 2x;23.47;f;Horeca diepvries;8713279602500;Sligro
637263.1;12;fl;1;lt;Campina langlekker volle melk, pak;0.97;d;Zuivel houdbaar;8713300002712;Sligro
494717.1;1;ds;400;st;Friesche vlag koffiem.goudband, 400x7,5g;19.48;d;Koffiemelk & creamer;8713300032313;Sligro
774735.1;24;fl;20;cl;Appelsientje appelsap troebel, flesje;0.53;d;Vruchtensappen;8713300041186;Sligro
844425.1;5;mp;1.2;lt;Dubbelfrisss appel/perzik 6 pak;2.00;d;Frisdranken kzv;8713300041834;Sligro
844394.1;5;mp;1.2;lt;Dubbelfrisss framboos/cranberry 6 pak;2.00;d;Frisdranken kzv;8713300041858;Sligro
844409.1;8;pk;1.5;lt;Dubbelfrisss appel/perzik light;1.25;d;Frisdranken kzv;8713300042442;Sligro
844417.1;8;pk;1.5;lt;Dubbelfrisss framboos/cranberry, pak;1.25;d;Frisdranken kzv;8713300042534;Sligro
961201.1;8;pk;1.5;lt;Taksi tropisch fruit geen suiker toegev.;0.85;d;Vruchtensappen;8713300042855;Sligro
588943.1;6;pk;;;Fristi rood fruit 6 pak;1.53;d;Zuivel houdbaar;8713300043319;Sligro
398911.1;8;pk;1.5;lt;Appelsientje appelsap mild;1.78;d;Vruchtensappen;8713300044866;Sligro
728174.1;12;pk;1;lt;Appelsientje sinaasappelsap hersluitbaar;1.24;d;Vruchtensappen;8713300046327;Sligro
147200.1;12;pk;1;lt;Appelsientje appelsap, hersluitbaar pak;1.12;d;Vruchtensappen;8713300046341;Sligro
155211.1;6;pt;200;gr;Friesche vlag completa koffiecreamer;0.89;d;Koffiemelk & creamer;8713300047300;Sligro
882892.1;8;pk;1.5;lt;Appelsientje sinaasappelsap mild;1.76;d;Vruchtensappen;8713300069319;Sligro
882923.1;8;pk;1.5;lt;Taksi sinaasappel;0.95;d;Vruchtensappen;8713300069456;Sligro
882957.1;1;bx;39;kg;Chocomel hot, bag in box;123.17;d;Zuivel houdbaar;8713300073590;Sligro
748161.1;8;pk;1.5;lt;Appelsientje sinaasappelsap profession.;2.01;d;Vruchtensappen;8713300074016;Sligro
953135.1;6;pk;20;cl;Appelsientje appelsap, pakje 6x20cl;1.89;d;Vruchtensappen;8713300074603;Sligro
123756.1;6;pk;20;cl;Appelsientje sinaasappelsap,pakje 6x20cl;2.01;d;Vruchtensappen;8713300074610;Sligro
123764.1;1;fl;2;lt;Hollandia koksroom ongezoet;4.51;f;Roomproducten;8713300121499;Sligro
973619.1;1;pk;1;lt;Campina kookroom 20% professional;2.14;f;Roomproducten;8713300121604;Sligro
417566.1;6;pk;1;lt;Appelsientje hollandse peren v. ’t land;1.70;d;Vruchtensappen;8713300448398;Sligro
49923.1;1;bs;70;cl;Hollandia slagroom met suiker spuitbus;4.89;f;Roomproducten;8713300800257;Sligro
266591.1;12;fl;1;lt;Friesche vlag langlekker opschuimmelk;0.93;d;Zuivel houdbaar;8713300802152;Sligro
412061.1;12;pk;1;lt;Fristi rood fruit;1.03;d;Zuivel houdbaar;8713300802411;Sligro
121217.1;12;pk;1;lt;Chocomel vol -recap-;1.13;d;Zuivel houdbaar;8713300802503;Sligro
121275.1;6;pk;1;lt;Chocomel vol -recap-;1.16;d;Zuivel houdbaar;8713300802541;Sligro
121233.1;1;fl;1;lt;Hollandia slagroom zonder suiker;3.56;f;Roomproducten;8713300812052;Sligro
986963.1;1;fl;1;lt;Hollandia koksroom ongezoet;2.52;f;Roomproducten;8713300814278;Sligro
961777.1;1;fl;1;lt;Hollandia slagroomalternatief ongezoet;2.66;f;Roomproducten;8713300815107;Sligro
962079.1;1;fl;1;lt;Hollandia slagroom met suiker;3.18;f;Roomproducten;8713300816227;Sligro
690305.1;1;ct;5;lt;Hollandia slagroom met suiker;15.72;f;Roomproducten;8713300836201;Sligro
395992.1;1;ct;2;lt;Hollandia slagroom zonder suiker;6.70;f;Roomproducten;8713300862200;Sligro
396003.1;1;ct;2;lt;Hollandia slagroom met suiker;6.79;f;Roomproducten;8713300866208;Sligro
366168.1;1;ds;24;st;Flemmings tosti ham-kaas24x83g;16.10;f;Horeca diepvries;8713354041606;Sligro
152904.1;1;ds;30;st;Willie dokter hamburger texas;22.75;f;Horeca diepvries;8713357301004;Sligro
922058.1;1;ds;30;st;Willie dokter boerenbal;30.26;f;Horeca diepvries;8713357301752;Sligro
922236.1;1;ds;40;st;Willie dokter gehaktballen, 40 st;29.50;f;Horeca diepvries;8713357401001;Sligro
922090.1;1;fl;250;ml;Melvita agavesiroop licht&mild;2.90;f;Boterhamartikelen;8713406450073;Sligro
922074.1;1;pk;185;gr;Weidenaar chorizo;2.23;d;Droge worst;8713454106021;Sligro
591881.1;1;pk;100;gr;Smitvis noorse zalm gerookt;2.99;f;Vis gekoeld;8713456000198;Sligro
591873.1;1;st;1;kg;Gerookte zalmzijde gesneden;13.35;f;Vis diepvries;8713456000853;Sligro
417956.1;1;ds;5;kg;Smitvis scholfilet z.vel 100/200;31.59;f;Vis diepvries;8713456001638;Sligro
150415.1;1;ds;5;kg;Tong panklaar 400/500 gram;116.71;f;Vis diepvries;8713456001805;Sligro
441900.1;1;ds;5;kg;Tong panklaar 500/600 gram;151.53;f;Vis diepvries;8713456001812;Sligro
441918.1;8;pk;1;lt;Hero fairtrade jus d’orange;1.34;d;Vruchtensappen;8713500010098;Sligro
720045.1;1;ds;100;cp;Hero chocolade hagelslag melk 100x15g;18.32;f;Boterhamartikelen;8713500215028;Sligro
441890.1;1;ds;100;cp;Hero chocolade hagelslag puur 100x15g;18.32;f;Boterhamartikelen;8713500215035;Sligro
680643.1;1;st;;;Le patissier roomijstaart caramel;2.38;f;Ijs en pudding;8713533302344;Sligro
680651.1;1;ds;6;st;Glutenvry muffin appel 6x80g;8.98;f;Bake off diepvries;8713548006015;Sligro
345497.1;1;bk;2;kg;De indische bami goreng vegetarisch;8.74;f;Maaltijden & -componenten koel;8713609000600;Sligro
647624.1;1;bk;2;kg;De indische tumis broccoli;12.83;f;Maaltijden & -componenten koel;8713609025702;Sligro
45709.1;1;st;;;Trechter kunststof 120mm;1.19;o;Keukengereedschappen;8713631045365;Sligro
901044.1;1;pt;300;gr;Lucovitaal srf hennep zaad;7.55;f;Dieet en reform;8713713038964;Sligro
720184.1;1;pt;250;gr;Lucovitaal srf goji bessen;7.55;f;Dieet en reform;8713713038971;Sligro
129508.1;1;pt;150;gr;Lucovitaal srf tarwegras poeder;14.20;f;Dieet en reform;8713713039336;Sligro
473619.1;1;pk;;;Legamaster magneten rond 30mm rood;1.85;o;Kantoor;8713797036764;Sligro
720053.1;1;pk;;;Legamaster magneten rond 30mm blauw;1.85;o;Kantoor;8713797036771;Sligro
475548.1;10;zk;255;gr;Red band snoepmix original sta-zak;1.47;f;Suikerwerk;8713800123924;Sligro
475899.1;1;st;;;Avocado rte groot;1.85;f;Groenten en fruit dagvers;8713807001492;Sligro
477817.1;1;bs;275;gr;Hela kerrie ceylon;3.42;f;Kruiden en specerijen;8713883009023;Sligro
473635.1;1;bs;215;gr;Hela cafe beurre de paris;6.08;f;Kruiden en specerijen;8713883009405;Sligro
720079.1;1;bs;430;gr;Steakal grillkruiden;7.98;f;Kruiden en specerijen;8713883009498;Sligro
720689.1;1;fl;800;ml;Hela salad&sandwich mosterd-dille;3.33;f;Azijn en dressings;8713883201007;Sligro
720100.1;1;fl;800;ml;Hela salad&sandwich honing mosterddressing;3.33;f;Azijn en dressings;8713883201052;Sligro
148159.1;1;st;;;Bramen;2.61;f;Groenten en fruit dagvers;8713893009518;Sligro
148117.1;1;st;;;Bes rood;2.80;f;Groenten en fruit dagvers;8713893009754;Sligro
148081.1;1;pk;3;kg;Appel golden del      3kg;4.70;f;Groenten en fruit dagvers;8713893461033;Sligro
478790.1;1;zk;3;kg;Appel granny smith    3kg;7.55;f;Groenten en fruit dagvers;8713893463037;Sligro
927079.1;1;st;;;Appel jonagold;4.70;f;Groenten en fruit dagvers;8713893472039;Sligro
777461.1;1;st;;;Appel gemengd;6.60;f;Groenten en fruit dagvers;8713893499036;Sligro
862295.1;1;zk;6;st;Delifrance 1/2 baguette wit 28cm 6x125g;3.55;f;Brood gaspack;8713906066309;Sligro
972008.1;1;zk;1;kg;Vannamei garnalen easypeel 16/20;11.20;f;Vis diepvries;8713913003885;Sligro
169650.1;1;zk;1;kg;Vannamei garnalen gepeld 16/20;11.59;f;Vis diepvries;8713913003922;Sligro
169689.1;1;zk;1;kg;Vannamei garnalen gepeld 21/25;10.93;f;Vis diepvries;8713913003946;Sligro
929152.1;1;zk;1;kg;Vannamei garnalen gepeld 13/15;13.49;f;Vis diepvries;8713913004257;Sligro
298771.1;1;pk;500;gr;Fishermans choice wontinies 500g;3.65;f;Vis diepvries;8713913004868;Sligro
808725.1;1;pk;1;kg;Fisherman’s garnaalspies 70gr;10.12;f;Vis diepvries;8713913051138;Sligro
843445.1;1;pk;10;st;Fisherman torpedo garnalen 10 stuks;4.83;f;Vis diepvries;8713913089087;Sligro
927257.1;1;pk;1;kg;Fisherman’s choice butterfly garnalen;10.48;f;Vis diepvries;8713913090236;Sligro
775618.1;1;pk;500;gr;Fisherman’s choice surimi crabstix;3.28;f;Vis diepvries;8713913101284;Sligro
80039.1;1;pk;1;kg;Fisherman’s choice dim sum shrimpers;9.55;f;Vis diepvries;8713913700920;Sligro
492964.1;1;st;1;kg;Kip grill worst;3.95;f;Poelier gekoeld concessionair;8713946002787;Sligro
695198.1;1;st;1;kg;Eenden ham gerookt;19.95;f;Poelier gekoeld concessionair;8713946011673;Sligro
695130.1;1;ds;15;st;Kip burger spicy 15 x ca. 160g;16.50;f;Poelier diepvries concession.;8713946011895;Sligro
246986.1;1;pk;2.5;kg;Kip shoarma halal 2,5 kilo;24.75;f;Poelier diepvries concession.;8713946016494;Sligro
878013.1;1;pk;1;kg;Kip dij vlees bulk per kg;5.95;f;Poelier vers concessionair;8713946025366;Sligro
880735.1;1;zk;2.5;kg;Kip dij vlees bulk per 2,5kg;5.40;f;Poelier gekoeld concessionair;8713946025465;Sligro
880688.1;1;pk;1;kg;Kip filet halal ca.100gr. bs;12.25;f;Poelier vers concessionair;8713946025786;Sligro
927396.1;1;st;1;kg;Kip filet gerookt  ca.385gr.;13.85;f;Poelier gekoeld concessionair;8713946027636;Sligro
382813.1;1;pk;10;kg;Kip filet gebraden 10x90gr;12.60;f;Poelier gekoeld concessionair;8713946028459;Sligro
691267.1;1;kg;1;kg;Kalkoen filet gerookt;11.95;f;Poelier gekoeld concessionair;8713946028879;Sligro
