ArtikelID;Omschrijving;Eenheid;Inhoud;Prijs;Barcode;Leverancier;Categorie;Subcategorie;;
VL302164;Kalfs oester 200 gram (vacuum);ls;1 kg;17.48;302164;van loon;f;vlees;;
VL302164.1;Kalfs oester 200 gram (vacuum);st;200 gr;x*0.2;98713582020435;van loon;f;vlees;;
VL302174;Kalfs oester 80 gram vacuum;ls;1 kg;17.48;302174;van loon;f;vlees;;
VL302174.1;Kalfs oester 80 gram vacuum;st;80 gr;x*0.08;98713582120470;van loon;f;vlees;;
VL302175;Kalfs oester 100 gram (vacuum);ls;1 kg;17.48;302175;van loon;f;vlees;;
VL302175.1;Kalfs oester 100 gram (vacuum);st;100 gr;x*0.1;98713582091763;van loon;f;vlees;;
VL325051;Kalfsstoof stukjes kant en klaar diepvries 4 x 2.5 kilogram;ls;1 kg;12.8;325051;van loon;f;vlees;;
VL325051.1;Kalfsstoof stukjes kant en klaar diepvries 4 x 2.5 kilogram;krat;10 kg;x*10;98713582107846;van loon;f;vlees;;
VL352075;Lams karbonade enkel diepvries;ls;1 kg;14.04;352075;van loon;f;vlees;;
VL352075.1;Lams karbonade enkel diepvries;zk;1 kg;x;98713582042208;van loon;f;vlees;;
VL355029;Halal lamsburger kant & klaar 80 gram diepvries;ls;1 kg;5.66;355029;van loon;f;vlees;;
VL355029.1;Halal lamsburger kant & klaar 80 gram diepvries;ls;stuk;x*0.08;98713582080484;van loon;f;vlees;;
VL405280;Kalkoentournedos diameter 7.5cm custom size 100 gram diepvries ;ls;1 kg;8.37;405280;van loon;f;vlees;;
VL405280.1;Kalkoentournedos diameter 7.5cm custom size 100 gram diepvries ;zk;1 kg;x;98713582022026;van loon;f;vlees;;
VL406096;Kipfilet (140 gram);ls;kg;6.16;8713582042420;van loon;f;kip & wild;;
VL406096.1;Kipfilet (140 gram);ls;kg;x;406096;van loon;f;kip & wild;;
VL406100;Kipfilet ;ls;1 kg;6.16;406100;van loon;f;vlees;;
VL406100.1;Kipfilet ;zk;1 kg;x;98713582042444;van loon;f;vlees;;
VL406113;Kipfilet kant & klaar 80 gram;ls;kg;6.75;8713582087643;van loon;f;kip & wild;;
VL406113.1;Kipfilet kant & klaar 80 gram;ls;kg;x;406113;van loon;f;kip & wild;;
VL406113.2;Kipfilet k&k;ds;12 kg;x*12;98713582122481;van loon;f;kip & wild;;
VL406115;Halal kipfilet kant & klaar 80 gram diepvries;ls;kg;7.63;8713582042536;van loon;f;kip & wild;;
VL406115.1;Halal kipfilet kant & klaar 80 gram diepvries;ls;kg;x;406115;van loon;f;kip & wild;;
VL406410;Kipsnitzel gepaneerd kant & klaar 100 gram diepvriesk;ls;1 kg;4.19;406410;van loon;f;vlees;;
VL406410.1;Kipsnitzel gepaneerd kant & klaar 100 gram diepvries;ds;2.4 kg;x*2.4;98713582040464;van loon;f;vlees;;
VL406410.2;Scharrelkip schnitzel;ds;24*100gr;x;8711157607418;van loon;f;kip & wild;;
VL409050;Kipdijblokjes naturel 40 gram diepvries (5 kilogram);ls;1 kg;5.12;409050;van loon;f;vlees;;
VL409050.1;Kipdijblokjes naturel 40 gram diepvries (5 kilogram);zk;5 kg;x*5;98713582036139;van loon;f;vlees;;
VL435020;Kipfilet k&k 65gr Oosters;ds;1,8 kg;8.47;;van loon;f;kip & wild;;
VL435020.1;Kipfilet k&k 65gr Oosters;ls;kg;8.47;435020;van loon;f;kip & wild;;
VL440000;Schouderham julienne 6 millimeter (vacuum) ;ls;1 kg;5.66;440000;van loon;f;vlees;;
VL440000.1;Schouderham julienne 6 millimeter (vacuum) ;zk;1 kg;x;98713582022941;van loon;f;vlees;;
VL440099;Gerookte spek gesneden los ;ls;1 kg;5.86;440099;van loon;f;vlees;;
VL440099.1;Gerookte spek gesneden los ;tr;1 kg;x;98713582085267;van loon;f;vlees;;
VL440102;Gerookte spekreepjes 25-30 millimeter;ls;1 kg;6.16;440102;van loon;f;vlees;;
VL440102.1;Gerookte spekreepjes 25-30 mm;ls;kg;x;440102;van loon;f;vlees vleeswaren & kaas;;
VL440110;Gerookte spekreepjes 5 millimeter;ls;kg;6.16;8713582036092;van loon;f;vlees vleeswaren & kaas;;
VL440110.1;Gerookte spekreepjes 5 mm;ls;kg;x;440110;van loon;f;vlees vleeswaren & kaas;;
VL440113;Gebakken gerookte spekblok dv 10 kilogram;ls;1 kg;8.26;440113;van loon;f;vlees;;
VL440113.1;Gebakken gerookte spekblok dv 10 kilogram;krat;10 kg;x*10;98713582052535;van loon;f;vlees;;
VL440220;Rookworstschijfjes ;ls;1 kg;6.16;440220;van loon;f;vlees;;
VL440220.1;Rookworstschijfjes ;zk;1 kg;x;98713582023122;van loon;f;vlees;;
VL44102.1;Gerookte spekreepjes 25-30 millimeter;tr;1 kg;0;98713582098786;van loon;f;vlees;;
VL441113;Varkens gehaktball.kant & klaar 40 gram;ls;1 kg;5.27;441113;van loon;f;vlees;;
VL441113.1;Varkens gehaktball.kant & klaar 40 gram;st;40 gr;x*0.04;98713582023245;van loon;f;vlees;;
VL441122;Halal runder gehaktballen kant & klaar 25 gram diepvries ;ls;1 kg;5.42;441122;van loon;f;vlees;;
VL441122.1;Halal runder gehaktballen kant & klaar 25 gram diepvries ;ds;5 kg;x*5;98717568621531;van loon;f;vlees;;
VL441122.2;Halal Rundergehaktbal Kant & Klaar 25 gram diepvries;ds;5kg;x*5;08717568621531;van loon;f;vlees vleeswaren & kaas;;
VL441123;Varkens gehaktballen kant & klaar 25 gram diepvries;ls;1 kg;5.27;441123;van loon;f;vlees;;
VL441123.1;Varkens gehaktballen kant & klaar 25 gram diepvries;ds;5 kg;x*5;98717568621548;van loon;f;vlees;;
VL441123.2;V.gehaktbal k&k;ds;2,5 kg;x*2.5;9871768621548;van loon;f;vlees vleeswaren & kaas;;
VL441123.3;V.gehaktbal k&k;ds;5 kg;x;98717568621548;van loon;f;vlees vleeswaren & kaas;;
VL441132;Slavink kant & klaar 80 gram diepvries;ls;1 kg;8.62;441132;van loon;f;vlees;;
VL441132.1;Slavink kant & klaar 80 gram diepvries ( 10 kilogram );krat;10 kg;x*10;98717568621555;van loon;f;vlees;;
VL441138;Runder vink kant & klaar 80 gram diepvries;ls;1 kg;8.62;441138;van loon;f;vlees;;
VL441138.1;Runder vink kant & klaar 80 gram diepvries;krat;10 kg;x*10;98717568621562;van loon;f;vlees;;
VL441142;Runder vink kant & klaar 125 gram diepvries;ls;1 kg;8.62;441142;van loon;f;vlees;;
VL441142.1;Runder vink kant & klaar 125 gram diepvries;st;125 gr;x*0.125;98713582058933;van loon;f;vlees;;
VL450005;Runder gehakt - zout & kruiden;ls;1 kg;5.66;450005;van loon;f;vlees;;
VL450005.1;Runder gehakt - zout & kruiden;zk;1 kg;x;98713582023429;van loon;f;vlees;;
VL450013;Runder gehakt + zout & kruiden;ls;1 kg;5.66;450013;van loon;f;vlees;;
VL450013.1;Runder gehakt + zout & kruiden;zk;1 kg;x;98713582091152;van loon;f;vlees;;
VL451000;Runder tartaar - zout & kruiden grof;ls;1 kg;7.34;451000;van loon;f;vlees;;
VL451000.1;Runder tartaar - zout & kruiden grof;zk;1 kg;x;98713582120487;van loon;f;vlees;;
VL451093;Runder tartaartje + zout + kruiden 200 gram;ls;1 kg;7.34;451093;van loon;f;vlees;;
VL451093.1;Runder tartaartje + zout + kruiden 200 gram;zk;1 kg;x;98713582023863;van loon;f;vlees;;
VL451701;Runder filet americain;ls;1 kg;11.82;451701;van loon;f;vlees;;
VL451701.1;Runder filet americain;krat;13 kg;x*13;98713582023900;van loon;f;vlees;;
VL451705;Runder filet americain stuk ( 1 kilogram);ls;1 kg;7.14;451705;van loon;f;vlees;;
VL451705.1;Runder filet americain stuk ( 1 kilogram);zk;1 kg;x;98713582085427;van loon;f;vlees;;
VL451750;Runder hamburger + zout & kruiden;ls;1 kg;5.66;451750;van loon;f;vlees;;
VL451750.1;Runder hamburger + zout & kruiden;st;60 gr;x*0.06;98713582087674;van loon;f;vlees;;
VL452110;Runder hamburger (125 gram);ls;kg;5.66;8713582058957;van loon;f;vlees vleeswaren & kaas;;
VL452110.1;Runder Hamburger (125 gram);ls;kg;x;452110;van loon;f;vlees vleeswaren & kaas;;
VL452612;Runder hamburger ongegaard 200 gram diepvries;ls;1 kg;5.66;452612;van loon;f;vlees;;
VL452612.1;Runder hamburger ongegaard 200 gram diepvries;ds;6 kg;x*6;98713582062077;van loon;f;vlees;;
VL452612.2;Hamburger ongeg;ds;6 kg;x*6;98713582062077;van loon;f;vlees;;
VL452630;Runder gehaktbal kant & klaar 100 gram diepvries 50 stuks;ls;1 kg;4.19;452630;van loon;f;vlees;;
VL452630.1;Runder gehaktbal kant & klaar 100 gram diepvries 50 stuks;ds;5 kg;x*5;98717568621623;van loon;f;vlees;;
VL452647;Runder gehaktbal kant & klaar 80 gram diepvries (10 kilogram);ls;kg;4.19;8713582080408;van loon;f;vlees vleeswaren & kaas;;
VL452647.1;Runder gehaktbal Kant & Klaar 80 gram diepvries (10kg);ls;kg;x;452647;van loon;f;vlees vleeswaren & kaas;;
VL471102;Varkens saucijs kant & klaar;ls;1 kg;6.16;471102;van loon;f;vlees;;
VL471102.1;Varkens saucijs kant & klaar;krat;10 kg;x*10;98717568621647;van loon;f;vlees;;
VL472050;Chipolataworstjes kant & klaar 20 gram ;ls;1 kg;5.37;472050;van loon;f;vlees;;
VL472050.1;Chipolataworstjes kant & klaar 20 gram ;zk;1 kg;x;98713582120050;van loon;f;vlees;;
VL472090;Varkens runder verse worst kant & klaar 100 gram diepvries;ls;1 kg;6.9;472090;van loon;f;vlees;;
VL472090.1;Varkens runder verse worst kant & klaar 100 gram diepvries;krat;12.5 kg;x*12.5;98717568623085;van loon;f;vlees;;
VL474080;Barbequeworst kant & klaar 80 gram ;ls;1 kg;4.33;474080;van loon;f;vlees;;
VL474080.1;Barbequeworst kant & klaar 80 gram ;st;80 gr;x*0.08;98713582091848;van loon;f;vlees;;
VL475151;Hamburger kant & klaar 75 gram diepvries;ls;1 kg;6.35;475151;van loon;f;vlees;;
VL475151.1;Hamburger kant & klaar 75 gram diepvries;ds;3.75 kg;x*3.75;98713582105668;van loon;f;vlees;;
VL475350;Varkens cordon bleu kant en klaar 80 gram diepvries;ls;1 kg;8.62;475350;van loon;f;vlees;;
VL475350.1;Varkens cordon bleu kant en klaar 80 gram diepvries;krat;12 kg;x*12;98713582050531;van loon;f;vlees;;
VL475507;Soepbal kant & klaar diepvries ;ls;1 kg;4.88;475507;van loon;f;vlees;;
VL475507.1;Soepbal kant & klaar diepvries ;ds;5 kg;x*5;98717568621289;van loon;f;vlees;;
VL475530;Halal tapasballetjes kant & klaar 25 gram diepvries;ls;1 kg;4.88;475530;van loon;f;vlees;;
VL475530.1;Halal tapasballetjes kant & klaar 25 gram diepvries;krat;10 kg;x*10;98717568623023;van loon;f;vlees;;
VL480080;Varkens blinde vink + zout & kruiden 100 gram ;ls;1 kg;5.76;480080;van loon;f;vlees;;
VL480080.1;Varkens blinde vink + zout & kruiden 100 gram ;zk;1 kg;x;98713582025522;van loon;f;vlees;;
VL481080;Slavink + zout & kruiden;ls;1 kg;5.25;481080;van loon;f;vlees;;
VL481080.1;Slavink + zout & kruiden;zk;1 kg;x;98713582025645;van loon;f;vlees;;
VL490000;Varkens runder gehakt - zout & kruiden;ls;1 kg;3.89;490000;van loon;f;vlees;;
VL490000.1;Varkens runder gehakt zonder zout & kruiden;ls;kg;x;490000;van loon;f;vlees vleeswaren & kaas;;
VL490003;Varkens/runder gehakt + zout & kruiden;ls;1 kg;4.28;490003;van loon;f;vlees;;
VL490003.1;Varkens/runder gehakt + zout & kruiden;zk;1 kg;x;98713582026109;van loon;f;vlees;;
VL490033;Varkens/runder saucijs + zout;ls;1 kg;4.19;490033;van loon;f;vlees;;
VL490033.1;Varkens/runder saucijs + zout;zk;1 kg;x;98713582087681;van loon;f;vlees;;
VL490053;Varkens/runder worst + zout & kruiden;ls;1 kg;4.19;490053;van loon;f;vlees;;
VL490053.1;Varkens runder worst + zout & Kruiden;ls;kg;x;490053;van loon;f;vlees vleeswaren & kaas;;
VL491273;VARKENS/RUNDER HAMBURGER;los;KG;4.19;8713582026659;van loon;f;;;
VL491273;Varkens/runder hamburger;ls;1 kg;4.19;491273;van loon;f;vlees;;
VL491273.1;Varkens/runder hamburger;zk;1 kg;x;98713582026659;van loon;f;vlees;;
VL500105;Achterham gekookt gesneden;ls;kg;8.03;8713582026796;van loon;f;vlees vleeswaren & kaas;;
VL500105.1;Achterham gekookt gesneden;ls;kg;x;500105;van loon;f;vlees vleeswaren & kaas;;
VL500200;Ambachtelijke achterham aan stuk;ls;1 kg;7.34;500200;van loon;f;vlees;;
VL500200.1;Ambachtelijke achterham aan stuk;zk;6 kg;x*6;98713582026840;van loon;f;vlees;;
VL500222;Ambachtelijke achterham gesneden;ls;1 kg;6.99;500222;van loon;f;vlees;;
VL500222.1;Ambachtelijke achterham gesneden;tr;0.5 kg;x*0.5;98713582026857;van loon;f;vlees;;
VL500225;Ambachtelijke achterham gesneden;ls;1 kg;6.9;500225;van loon;f;vlees;;
VL500225.1;Ambachtelijke achterham gesneden;tr;1 kg;x;98713582085076;van loon;f;vlees;;
VL500229;Boeren achterham (z1000);ls;1 kg;7.1;500229;van loon;f;vlees;;
VL500229.1;Boeren achterham (z1000);tr;1 kg;x;98713582139724;van loon;f;vlees;;
VL500405;Schouderham vierkant gesneden;ls;kg;5.86;8713582091909;van loon;f;vlees vleeswaren & kaas;;
VL500405.1;Schouderham vierkant gesneden;ls;kg;x;500405;van loon;f;vlees vleeswaren & kaas;;
VL500605;Ardennerham gesneden;ls;kg;14.04;8713582026949;van loon;f;vlees vleeswaren & kaas;;
VL500605.1;Ardennerham gesneden;ls;kg;x;500605;van loon;f;vlees vleeswaren & kaas;;
VL500720;Seranoham gesneden;ls;1 kg;13.94;500720;van loon;f;vlees;;
VL500720.1;Seranoham gesneden;tr;0.5 kg;x*0.5;98713582027007;van loon;f;vlees;;
VL500805;Cobourger zonder zwoerd mild gezout gesneden;ls;kg;10.34;8713582027021;van loon;f;vlees vleeswaren & kaas;;
VL500805.1;Coburger zonder zwoerd mild gezout gesneden;ls;kg;x;500805;van loon;f;vlees vleeswaren & kaas;;
VL500822;Cobourger zonder zwoerd mild gezout gesneden;ls;1 kg;10.59;500822;van loon;f;vlees;;
VL500822.1;Cobourger zonder zwoerd mild gezout gesneden;tr;0.5 kg;x*0.5;98713582027052;van loon;f;vlees;;
VL501305;Beenham zonder zwoerd gesneden;ls;1 kg;8.32;501305;van loon;f;vlees;;
VL501305.1;Beenham zonder zwoerd gesneden;tr;1 kg;x;98713582091916;van loon;f;vlees;;
VL501785;Parmaham blok gesneden;ls;1 kg;19.16;501785;van loon;f;vlees;;
VL501785.1;Parmaham blok gesneden;tr;0.5 kg;x*0.5;98713582027144;van loon;f;vlees;;
VL510205;Boterhamworst gesneden;ls;kg;6.25;8713582091930;van loon;f;vlees vleeswaren & kaas;;
VL510205.1;Boterhamworst gesneden;ls;kg;x;540205;van loon;f;vlees vleeswaren & kaas;;
VL510255;Boterhamworst gesneden ;ls;1 kg;6.45;510255;van loon;f;vlees;;
VL510255.1;Boterhamworst gesneden ;tr;0.5 kg;x*0.5;98713582027342;van loon;f;vlees;;
VL510422;Chorizo gesneden ;ls;1 kg;7.93;510422;van loon;f;vlees;;
VL510422.1;Chorizo gesneden ;tr;0.5 kg;x*0.5;98713582027427;van loon;f;vlees;;
VL510760;Pain de provence (500 gram);ls;1 kg;5.17;510760;van loon;f;vlees;;
VL510760.1;Pain de provence (500 gram);zk;0.5 kg;x*0.5;98713582083157;van loon;f;vlees;;
VL510805;Palingworst gesneden ;ls;1 kg;6.16;510805;van loon;f;vlees;;
VL510805.1;Palingworst gesneden ;tr;1 kg;x;98713582091961;van loon;f;vlees;;
VL511050.1;Runder kogelbiefstuk 60 gram;zk;0.9 kg;0;98713582014892;van loon;f;vlees;;
VL511105;Salami fijn populair gesneden;ls;kg;6.35;8713582091978;van loon;f;vlees vleeswaren & kaas;;
VL511105.1;Salami fijn populair gesneden;ls;kg;x;511105;van loon;f;vlees vleeswaren & kaas;;
VL511107;1 ster salami fijn populair gesneden ;ls;1 kg;7.5;511107;van loon;f;vlees;;
VL511107.1;1 ster salami fijn populair gesneden ;tr;0.5 kg;x*0.5;98713582132237;van loon;f;vlees;;
VL511122;Salami fijn populair gesneden;ls;kg;6.85;8712404036777;van loon;f;vlees vleeswaren & kaas;;
VL511122.1;Salami fijn populair gesneden;ls;kg;x;511122;van loon;f;vlees vleeswaren & kaas;;
VL511125;Salami fijn populair gesneden valk;ls;kg;6.85;8713582111744;van loon;f;vlees vleeswaren & kaas;;
VL511125.1;Salami fijn populier gesn. Valk;ls;kg;x;511125;van loon;f;vlees vleeswaren & kaas;;
VL511172;Pepercervelaat gesneden;ls;1 kg;8.82;511172;van loon;f;vlees;;
VL511172.1;Pepercervelaat gesneden;tr;0.5 kg;x*0.5;98713582027755;van loon;f;vlees;;
VL511200;Snijworst populair aan stuk;ls;kg;4.48;8717568622217;van loon;f;vlees vleeswaren & kaas;;
VL511200.1;Snijworst populair aan stuk;ls;kg;x;511200;van loon;f;vlees vleeswaren & kaas;;
VL511205;Snijworst populair gesneden;ls;kg;5.37;8717568622224;van loon;f;vlees vleeswaren & kaas;;
VL511205.1;Snijworst populair gesneden;ls;kg;x;511205;van loon;f;vlees vleeswaren & kaas;;
VL511222;Snijworst populair gesneden;ls;kg;5.86;8713582027779;van loon;f;vlees vleeswaren & kaas;;
VL511222.1;Snijworst populair gesneden;ls;kg;x;511222;van loon;f;vlees vleeswaren & kaas;;
VL511410;Mortadella gesneden;ls;1 kg;8.13;511410;van loon;f;vlees;;
VL511410.1;Mortadella gesneden;tr;;x;98713582027809;van loon;f;vlees;;
VL520470;Pastrami gesneden;ls;1 kg;12.07;520470;van loon;f;vlees;;
VL520470.1;Pastrami gesneden;tr;0.5 kg;x*0.5;98713582028165;van loon;f;vlees;;
VL520500;Rosbief gebraden/muis aan stuk;ls;1 kg;10.49;520500;van loon;f;vlees;;
VL520500.1;Rosbief gebraden/muis aan stuk;zk;2 kg;x*2;98713582028172;van loon;f;vlees;;
VL520505;Rosbief gebraden gesneden;ls;kg;15.51;8713582028189;van loon;f;vlees vleeswaren & kaas;;
VL520505.1;Rosbief gebraden gesneden;ls;kg;x;520505;van loon;f;vlees vleeswaren & kaas;;
VL520555;Rosbief gebraden gesneden;ls;1 kg;13.59;520555;van loon;f;vlees;;
VL520555.1;Rosbief gebraden gesneden;tr;0.5 kg;x*0.5;98713582063494;van loon;f;vlees;;
VL520705;Runder rookvlees/muis gesneden;ls;1 kg;14.53;520705;van loon;f;vlees;;
VL520705.1;Runder rookvlees/muis gesneden;tr;1 kg;x;98713582028202;van loon;f;vlees;;
VL520722;Runder rookvlees/muis gesneden;ls;1 kg;14.53;520722;van loon;f;vlees;;
VL520722.1;Runder rookvlees/muis gesneden;tr;0.5 kg;x*0.5;98713582028233;van loon;f;vlees;;
VL520922;Rundersalami snijsp. gesneden;ls;kg;10.1;8713582028356;van loon;f;vlees vleeswaren & kaas;;
VL520922.1;Rundersalami snijsp. gesneden;ls;kg;x;520922;van loon;f;vlees vleeswaren & kaas;;
VL530110;Cassellerib gekookt gesneden 80 gram;ls;1 kg;9.7;530110;van loon;f;vlees;;
VL530110.1;Cassellerib gekookt gesneden 80 gram;st;80 gr;x*0.08;98713582028462;van loon;f;vlees;;
VL530122;Cassellerib gekookt gesneden;ls;1 kg;10.06;530122;van loon;f;vlees;;
VL530122.1;Cassellerib gekookt gesneden;tr;0.5 kg;x*0.5;98713582028493;van loon;f;vlees;;
VL530305;Filet gebraden;ls;1 kg;11.08;530305;van loon;f;vlees;;
VL530305.1;Filet gebraden;tr;1 kg;x;98713582092012;van loon;f;vlees;;
VL530405;Ontbijtspek gesneden;zk;1kg;5.14;8710215231565;van loon;f;vlees vleeswaren & kaas;;
VL530405.1;Ontbijtspek gesneden;zk;1kg;x;530405;van loon;f;vlees vleeswaren & kaas;;
VL530550;Streaky bacon;ls;1 kg;14.87;530550;van loon;f;vlees vleeswaren & kaas;;
VL530550.1;Streaky bacon;tr;0.5 kg;x*0.5;98713047770318;van loon;f;vlees vleeswaren & kaas;;
VL530550.2;Streaky bacon;pk;500 gr;x*0.5;8713047770059;van loon;f;vlees vleeswaren & kaas;;
VL530550.2;Streaky bacon;pk;500 gr;14.87;8713047770059;van loon;f;vlees;;
VL530600;Katenspek aan stuk ;ls;1 kg;7.49;530600;van loon;f;vlees;;
VL530600.1;Katenspek aan stuk ;zk;4.6 kg;x*4.6;98713582028707;van loon;f;vlees;;
VL530605;Katenspek gesneden ;ls;1 kg;7.88;530605;van loon;f;vlees;;
VL530605.1;Katenspek gesneden ;tr;1 kg;x;98713582092029;van loon;f;vlees;;
VL530606;Katenspek gesneden;ls;1 kg;7.88;30606;van loon;f;vlees;;
VL530606.1;Katenspek gesneden;tr;0.5 kg;x*0.5;98713582126502;van loon;f;vlees;;
VL530655;Katenspek gesneden;ls;kg;8.37;8713582028745;van loon;f;vlees vleeswaren & kaas;;
VL530655.1;Katenspek gesneden;ls;kg;x;530655;van loon;f;vlees vleeswaren & kaas;;
VL540305;Snijpate/leverkaas gesneden ;ls;1 kg;6.16;540305;van loon;f;vlees;;
VL540305.1;Snijpate/leverkaas gesneden ;tr;1 kg;x;98713582092050;van loon;f;vlees;;
VL540500;Pate boeren stuk (1 kilogram);ls;kg;5.17;8713582028943;van loon;f;vlees vleeswaren & kaas;;
VL540500.1;Pate boerenstuk;ls;kg;x;540500;van loon;f;vlees vleeswaren & kaas;;
VL540800;Pate creme stuk (1 kilogram);ls;1 kg;5.17;540800;van loon;f;vlees;;
VL540800.1;Pate creme stuk (1 kilogram);zk;1 kg;x;98713582028967;van loon;f;vlees;;
VL540800.2;Cr?me pate ;st;1 kg;x;99079387000104;van loon;f;vlees vleeswaren & kaas;;
VL540900;Pate d'ardenne (1 kilogram);ls;1 kg;5.17;540900;van loon;f;vlees;;
VL540900.1;Pate d'ardenne (1 kilogram);zk;1 kg;x;98713582028974;van loon;f;vlees;;
VL540905;Wildpate stuk 1 kilogram;ls;1 kg;6.6;540905;van loon;f;vlees;;
VL540905.1;Wildpate stuk 1 kilogram;zk;1 kg;x;98713582120081;van loon;f;vlees;;
VL540910;Pate champignon (1 kilogram);ls;1 kg;5.17;540910;van loon;f;vlees;;
VL540910.1;Pate champignon (1 kilogram);zk;1 kg;x;98713582083164;van loon;f;vlees;;
VL541200;Pate peper stuk (1 kilogram);ls;1 kg;5.17;541200;van loon;f;vlees;;
VL541200.1;Pate peper stuk (1 kilogram);zk;1 kg;x;98713582028998;van loon;f;vlees;;
VL560022;Kalkoenrollade gebraden gesneden;ls;kg;10.59;8713582029223;van loon;f;vlees vleeswaren & kaas;;
VL560022.1;Kalkoenrollade gebraden gesneden;ls;kg;x;560022;van loon;f;vlees vleeswaren & kaas;;
VL560100;Kiprollade + tuinkruiden aan stuk;ls;1 kg;6.65;560100;van loon;f;vlees;;
VL560100.1;Kiprollade + tuinkruiden aan stuk;zk;4 kg;x*4;98713582029247;van loon;f;vlees;;
VL560122;Kiprollade + tuinkruiden gesneden ;ls;1 kg;7.72;560122;van loon;f;vlees;;
VL560122.1;Kiprollade + tuinkruiden gesneden ;tr;0.5 kg;x*0.5;98713582029285;van loon;f;vlees;;
VL560205;Kiprollade gebraden gesneden;ls;1 kg;10.1;560205;van loon;f;vlees;;
VL560205.1;Kiprollade gebraden gesneden;tr;1 kg;x;98713582029308;van loon;f;vlees;;
VL560255;Kiprollade gebraden gesneden;ls;1 kg;10.59;560255;van loon;f;vlees;;
VL560255.1;Kiprollade gebraden gesneden;tr;0.5 kg;x*0.5;98713582029346;van loon;f;vlees;;
VL560255.2;Kiprollade gebr. Gesn.;pk;500 gr;x*0,5;98713582099042;van loon;f;vlees;;
VL570200;Frikando gebraden stuk;ls;1 kg;7.63;570200;van loon;f;vlees;;
VL570200.1;Frikando gebraden stuk;zk;2.5 kg;x*2.5;98713582092098;van loon;f;vlees;;
VL570205;Frikando gebraden gesneden;ls;kg;9.11;8713582092104;van loon;f;vlees vleeswaren & kaas;;
VL570205.1;Frikando gebraden gesneden;ls;kg;x;570205;van loon;f;vlees vleeswaren & kaas;;
VL570222;Frikando gebraden gesneden;ls;1 kg;9.41;570222;van loon;f;vlees;;
VL570222.1;Frikando gebraden gesneden;tr;0.5 kg;x*0.5;98713582029520;van loon;f;vlees;;
VL570305;Gehakt gebraden gesneden;ls;kg;5.37;8713582092128;van loon;f;vlees vleeswaren & kaas;;
VL570305.1;Gehakt gebraden gesneden;ls;kg;x;570305;van loon;f;vlees vleeswaren & kaas;;
VL570322;Gehakt gebraden gesneden;ls;1 kg;5.66;570322;van loon;f;vlees;;
VL570322.1;Gehakt gebraden gesneden;tr;0.5 kg;x*0.5;98713582029575;van loon;f;vlees;;
VL570700;Gelderse rookworst 80  (10x80gr) gram;ls;kg;5.37;8713582029698;van loon;f;vlees vleeswaren & kaas;;
VL570700.1;Gelderse rookworst 10*80gr;ls;kg;x;570700;van loon;f;vlees vleeswaren & kaas;;
VL570800;Rookworst ring (225 gram);ls;kg;5.69;8713582092142;van loon;f;vlees vleeswaren & kaas;;
VL570800.1;Rookworst ring 225gr;ls;kg;x;570800;van loon;f;vlees vleeswaren & kaas;;
VL571100;Lamsham stuk;ls;kg;11.33;8713582092159;van loon;f;vlees vleeswaren & kaas;;
VL571100.1;Lamsham stuk;ls;kg;x;571100;van loon;f;vlees vleeswaren & kaas;;
VL590000.1;Varkens runder gehakt - zout & kruiden;zk;1 kg;0;98713582091862;van loon;f;vlees;;
VL590053.1;Varkens/runder worst + zout & kruiden;zk;1 kg;0;98713582026260;van loon;f;vlees;;
22415.2;Maiskolf 2 st/pak;pk;2x;2.75;3281440000196;van halder;f;aardappel groente & fruit;;
45010;Halfvolle melk;pk;1 lt;1.19;1110000450107;van halder;d;zuivel olie & vetten;;
